target_url,anchor_texts,unique_anchor_text_count,total_inlinks,found_at
https://sv.surveymonkey.com/templates/sales-enablement-template/,Enkätmall om säljinsatserAnvänd den här enkla enkätmallen för att ta reda på varför du vann eller förlorade kunden. Ställ de här frågorna så att du kan förbättra säljprocessen. (3),1,3,https://sv.surveymonkey.com/categories/templates/market-research-surveys/
https://sv.surveymonkey.com/templates/skin-care-products-survey-template/,"Feedback för hudvårdsprodukter (1) | Mall för enkät om hudvårdsprodukterTa reda på var kunderna söker hudvårdsinformation och var de handlar. Ta en titt på vår expertcertifierade enkätmall för hudvård idag, GRATIS. (9)",2,10,https://sv.surveymonkey.com/mp/sample-survey-questionnaire-templates/; https://sv.surveymonkey.com/templates/product-testing-survey-template/
https://sv.surveymonkey.com/templates/software-app-customer-feedback-nps/,Kundfeedback för program och appar med NPS®Har använts över 16 000 gångerKolla in vår expertcertifierade mall som tagits fram särskilt för företag inom program- och apputveckling för att hitta de faktorer som påverkar NPS-poängen mest. (1),1,1,https://sv.surveymonkey.com/categories/templates/customer-feedback-surveys/
https://sv.surveymonkey.com/templates/software-evaluation-survey-template/,"Enkätmall för programvaruutvärderingHar använts över 4 000 gångerSkapa och skicka programvaruenkäter med vår utvärderingsmall. Hitta effektiva exempelfrågor och få den feedback ni behöver, idag. (4) | Mall för utvärdering av programvara (1) | Programvaruutvärdering (1) | Utvärdering av programvara (1) | enkäter för utvärdering av programvara (1) | enkätmall för programvaruutvärdering (1)",6,9,https://sv.surveymonkey.com/categories/templates/customer-feedback-surveys/; https://sv.surveymonkey.com/learn/forms/; https://sv.surveymonkey.com/learn/marketing/; https://sv.surveymonkey.com/learn/product-development/; https://sv.surveymonkey.com/mp/sample-survey-questionnaire-templates/; https://sv.surveymonkey.com/roles/it/
https://sv.surveymonkey.com/templates/solution-satisfaction-survey-template/,Enkätmall om nöjdhet med produkter och tjänsterKundernas förväntningar förändras snabbare än någonsin. Lär dig uppfylla och överträffa kundförväntningar med vår mall för enkäter om nöjdhet med produkter och tjänster. (24),1,24,https://sv.surveymonkey.com/templates/customer-satisfaction-survey-template/
https://sv.surveymonkey.com/templates/stress-survey-template/,"Mall för enkäter om stressUtvärdera och analysera stressnivåer hos elever, medarbetare och kollegor med vår kostnadsfria mall för enkäter om stress. (3)",1,3,https://sv.surveymonkey.com/templates/
https://sv.surveymonkey.com/templates/student-survey-template/,Mall för elevenkäterÖka elevernas engagemang och samla in värdefull feedback samtidigt som du säkerställer dataskydd med denna anonyma elevenkät från SurveyMonkey. (7),1,7,https://sv.surveymonkey.com/templates/course-evaluation-survey-template/
https://sv.surveymonkey.com/templates/templates-candidate-evaluation-form/,Formulärmall för utvärdering av sökandeUtvärdera de sökandes kompetens och prestationer för att hitta nästa topptalang. Kom igång med vår formulärmall för utvärdering av sökande. (1) | Kandidatutvärderingar (2) | (1),2,4,https://sv.surveymonkey.com/categories/templates/forms/; https://sv.surveymonkey.com/roles/human-resources/; https://sv.surveymonkey.com/roles/research/
https://sv.surveymonkey.com/templates/testimonial-form-template/,Formulärmall för rekommendationerKom igång med vår formulärmall för rekommendationer och få en mer effektiv process för att samla in referenser från nöjda kunder. (1),1,1,https://sv.surveymonkey.com/categories/templates/customer-feedback-surveys/
https://sv.surveymonkey.com/templates/time-off-request-form/,Formulärmall för begäran om ledighetAnvänd vår formulärmall för begäran om ledighet för att förenkla hanteringen av ledighetsansökningar och förbättra processen. (13),1,13,https://sv.surveymonkey.com/templates/general-event-feedback-survey-template/
https://sv.surveymonkey.com/templates/training-course-evaluation-survey-template/,Enkätmall för utvärderingar av utbildningMallen för utvärdering av utbildningar kan hjälpa dig att ta reda på vilka delar av utbildningsprogrammet som är de mest effektiva och var det finns möjligheter till förbättring. (3) | Kursutvärdering (1),2,4,https://sv.surveymonkey.com/roles/it/; https://sv.surveymonkey.com/templates/
https://sv.surveymonkey.com/templates/travel-consent-form-template/,Formulärmall för medgivande om barns resaSamla in föräldrarnas medgivande snabbt och effektivt med vår expertframtagna formulärmall för medgivande om barns resa. (1),1,1,https://sv.surveymonkey.com/categories/templates/forms/
https://sv.surveymonkey.com/templates/typical-customer-analysis-survey-template/,"Enkät för analys av typisk kund (2) | Enkätmall för analys av typisk kundKolla in vår expertcertifierade mall för enkäter om kundanalys. Vi gör det enkelt att få feedback, med allt från exempelfrågor till kraftfulla analysverktyg. (2) | Förhandsgranska mall (1) | Mall för analys av typisk kund (1)",4,6,https://sv.surveymonkey.com/categories/templates/customer-feedback-surveys/; https://sv.surveymonkey.com/learn/marketing/; https://sv.surveymonkey.com/mp/improve-customer-loyalty-retention/; https://sv.surveymonkey.com/mp/market-research-survey-templates/
https://sv.surveymonkey.com/templates/university-student-graduation-survey-template/,Formulär för universitetsexamen (1) | Förhandsgranska mall (1) | Mall för enkäter om universitetsexamenFå feedback om universitetsstudenternas upplevelser efter examen med vår kostnadsfria enkätmall. (2),3,4,https://sv.surveymonkey.com/learn/education-surveys/education-survey-templates/; https://sv.surveymonkey.com/mp/sample-survey-questionnaire-templates/; https://sv.surveymonkey.com/templates/
https://sv.surveymonkey.com/templates/university-student-satisfaction-survey-template/,Enkät om universitetsstuderandes tillfredsställelse (1) | Förhandsgranska mall (1) | Mall för enkät om studentnöjdhetHar använts över 9 000 gångerSamla in feedback från studenterna för att förbättra skolans tjänster och miljö med vår mall för enkäter om universitetsstuderandes nöjdhet. (2) | Universitetsstuderandes nöjdhetHar använts över 9 000 gångerFå en förståelse för vad studenterna tycker om skolans eller universitetets miljö och faciliteter. Kolla in vår expertcertifierade mall för enkäter om universitetsstuderandes nöjdhet. (1),4,5,https://sv.surveymonkey.com/categories/templates/customer-feedback-surveys/; https://sv.surveymonkey.com/learn/education-surveys/education-survey-templates/; https://sv.surveymonkey.com/mp/sample-survey-questionnaire-templates/; https://sv.surveymonkey.com/templates/
https://sv.surveymonkey.com/templates/volunteer-application-form-template/,Formulär för volontäransökan (1) | Formulärmall för volontäransökanFörenkla rekryteringen av volontärer med SurveyMonkeys formulärmall. Börja bygga upp det perfekta volontärteamet redan idag! (4) | Formulärmall för volontäransökanHar använts över 1 000 gångerFörenkla rekryteringen av volontärer med SurveyMonkeys formulärmall. Börja bygga upp det perfekta volontärteamet redan idag! (1) | ansökningar för volontärer (1) | enkäter för volontärrekrytering (1),5,8,https://sv.surveymonkey.com/categories/templates/nonprofit-surveys/; https://sv.surveymonkey.com/learn/forms/; https://sv.surveymonkey.com/learn/nonprofit/; https://sv.surveymonkey.com/learn/survey-best-practices/; https://sv.surveymonkey.com/templates/volunteer-feedback-survey-template/
https://sv.surveymonkey.com/templates/volunteer-feedback-survey-template/,Enkätmall för volontärfeedbackFå feedback om olika personers senaste volontärupplevelser med vår kostnadsfria mall för enkäter om volontärfeedback. (4) | Enkätmall för volontärfeedbackHar använts över 92 000 gångerFå feedback om olika personers senaste volontärupplevelser med vår kostnadsfria mall för enkäter om volontärfeedback. (3) | Volontärfeedback (1) | volontärenkäten (1) | volontärer (1),5,10,https://sv.surveymonkey.com/learn/event-management/10-tips-for-improving-your-event-management-skills/; https://sv.surveymonkey.com/learn/nonprofit/; https://sv.surveymonkey.com/mp/sample-survey-questionnaire-templates/; https://sv.surveymonkey.com/templates/; https://sv.surveymonkey.com/templates/rsvp-contact-information-survey-template/
https://sv.surveymonkey.com/templates/waiver-form-template/,Formulärmall för ansvarsfriskrivningSkydda organisationen och få deltagarnas samtycke med vår expertutformade formulärmall för ansvarsfriskrivning. (7),1,7,https://sv.surveymonkey.com/templates/event-registration-form-template/
https://sv.surveymonkey.com/templates/work-engagement-survey-template/,"Mall för enkäter om arbetsplatsengagemangKolla in vår expertcertifierade mall för enkäter om arbetsplatsengagemang. Vi gör det enkelt att få feedback, med allt från exempelfrågor till kraftfulla analysverktyg. (2)",1,2,https://sv.surveymonkey.com/categories/templates/employee-feedback-surveys/
https://sv.surveymonkey.com/toolkit/demand-generation-and-event-marketing/,samla in feedback från deltagarna (1),1,1,https://sv.surveymonkey.com/mp/likert-scale/
https://sv.surveymonkey.com/use-cases/,Fler användningsområden (596) | Läs mer (1),2,597,https://sv.surveymonkey.com/learn/forms/; https://sv.surveymonkey.com/product/market-research/
https://sv.surveymonkey.com/use-cases/application-forms/,Läs mer (3),1,3,https://sv.surveymonkey.com/product/forms/
https://sv.surveymonkey.com/use-cases/candidate-experience/,Läs mer (1) | Visa lösning för kandidatupplevelse (2),2,3,https://sv.surveymonkey.com/roles/human-resources/; https://sv.surveymonkey.com/use-cases/
https://sv.surveymonkey.com/use-cases/consent-forms/,Läs mer (31),1,31,https://sv.surveymonkey.com/templates/
https://sv.surveymonkey.com/use-cases/customer-satisfaction/,Kundnöjdhet (597) | Kundnöjdhetspoäng (1) | Kundnöjdhetspoäng (1) | Kundnöjdhetspoäng (CSAT) (1) | Läs mer (4) | förbättra kundnöjdheten (1) | kundnöjdhet (1) | kundnöjdheten (1) | kundnöjdhetspoäng (2) | kundnöjdhetspoäng (CSAT) (1) | kundnöjdhetspoäng (CSAT) (1) | nöjdare kunder (1) | (6),10,618,https://sv.surveymonkey.com/customers/kajabi/; https://sv.surveymonkey.com/learn/customer-feedback/customer-journey/; https://sv.surveymonkey.com/learn/customer-feedback/customer-service-survey/; https://sv.surveymonkey.com/learn/customer-feedback/nps-pros-cons-why-use-nps/; https://sv.surveymonkey.com/mp/how-to-use-customer-effort-score/; https://sv.surveymonkey.com/mp/improve-customer-loyalty-retention/; https://sv.surveymonkey.com/mp/likert-scale/; https://sv.surveymonkey.com/product/integrations/salesforce-integration-surveys/; https://sv.surveymonkey.com/product/market-research/; https://sv.surveymonkey.com/roles/customer-experience/; https://sv.surveymonkey.com/roles/human-resources/; https://sv.surveymonkey.com/use-cases/
https://sv.surveymonkey.com/use-cases/customer-service-feedback/,Enkäter om kundtjänst (1) | Kundtjänstfeedback (1) | Läs mer (2) | Med kundservicefeedback (1) | hur nöjda de är med kundtjänsten (1) | kundtjänst (1) | (3),6,10,https://sv.surveymonkey.com/learn/customer-feedback/; https://sv.surveymonkey.com/learn/customer-feedback/nps-pros-cons-why-use-nps/; https://sv.surveymonkey.com/mp/customer-satisfaction-surveys/?ut_source=megamenu; https://sv.surveymonkey.com/mp/improve-customer-loyalty-retention/; https://sv.surveymonkey.com/roles/customer-experience/; https://sv.surveymonkey.com/roles/human-resources/; https://sv.surveymonkey.com/use-cases/
https://sv.surveymonkey.com/use-cases/customer-stories-and-advocacy/,Läs mer (1) | Socialt bevis (1) | (2),2,4,https://sv.surveymonkey.com/roles/customer-experience/; https://sv.surveymonkey.com/roles/human-resources/; https://sv.surveymonkey.com/use-cases/
https://sv.surveymonkey.com/use-cases/diversity-equity-and-inclusion/,Läs mer (1) | Visa lösning (2),2,3,https://sv.surveymonkey.com/roles/human-resources/; https://sv.surveymonkey.com/use-cases/
https://sv.surveymonkey.com/use-cases/employee-benefits/,Läs mer (1) | Visa lösning för personalförmåner (2),2,3,https://sv.surveymonkey.com/roles/human-resources/; https://sv.surveymonkey.com/use-cases/
https://sv.surveymonkey.com/use-cases/employee-engagement/,Läs mer (1) | Medarbetarengagemang (2) | Personalens upplevelse (1) | Personalfeedback (596) | medarbetarengagemanget (1) | medarbetarupplevelsen kan förbättras (1) | nöjda medarbetare (1) | (1),7,604,https://sv.surveymonkey.com/customers/bill-wilson-center/; https://sv.surveymonkey.com/customers/warriors/; https://sv.surveymonkey.com/learn/employee-feedback/employee-engagement-survey/; https://sv.surveymonkey.com/mp/net-promoter-score/; https://sv.surveymonkey.com/product/market-research/; https://sv.surveymonkey.com/roles/human-resources/; https://sv.surveymonkey.com/roles/research/; https://sv.surveymonkey.com/use-cases/
https://sv.surveymonkey.com/use-cases/employee-engagement/?ut_source=pricing-teams-summary&ut_source2=summary&ut_source3=header,Personalfeedback (12),1,12,https://sv.surveymonkey.com/pricing/
https://sv.surveymonkey.com/use-cases/employee-onboarding-training/,Enkäter för medarbetarintroduktion (2) | Feedback på utbildning (2) | Läs mer (1) | anställa de skickligaste inom sina områden (1) | personalutbildning (1) | (2),5,9,https://sv.surveymonkey.com/mp/likert-scale/; https://sv.surveymonkey.com/roles/human-resources/; https://sv.surveymonkey.com/roles/research/; https://sv.surveymonkey.com/use-cases/; https://sv.surveymonkey.com/use-cases/employment-forms/
https://sv.surveymonkey.com/use-cases/employee-performance-management/,Läs mer (1) | Resultathantering (2) | (1),2,4,https://sv.surveymonkey.com/roles/human-resources/; https://sv.surveymonkey.com/roles/research/; https://sv.surveymonkey.com/use-cases/
https://sv.surveymonkey.com/use-cases/employment-forms/,Läs mer (2),1,2,https://sv.surveymonkey.com/product/forms/
https://sv.surveymonkey.com/use-cases/event-feedback/,Evenemangsfeedback (597) | Läs mer (1),2,598,https://sv.surveymonkey.com/product/market-research/; https://sv.surveymonkey.com/use-cases/
https://sv.surveymonkey.com/use-cases/event-feedback/?ut_source=pricing-teams-summary&ut_source2=summary&ut_source3=header,Evenemangsfeedback (12),1,12,https://sv.surveymonkey.com/pricing/
https://sv.surveymonkey.com/use-cases/exit-interviews/,Läs mer (30),1,30,https://sv.surveymonkey.com/templates/
https://sv.surveymonkey.com/use-cases/net-promoter-score/,Frågor med Net Promoter Score® (1) | Läs mer (6) | NPS (2) | Net Promoter Score (1) | Net Promoter Score (600) | Net Promoter Score (NPS®) (2) | Net Promoter Score® (NPS) (1) | Net Promoter Score® (NPS) (2) | Net Promoter Score®-data (NPS) (1) | Net Promoter Score®. (1) | Net Promoter ScoreⓇ-frågan (NPS) (1) | Net Promoter® Score (2) | Net Promoter® Score (3) | Net Promoter® Score (NPS) (1) | Net Promoter® Score (NPS) (3) | Net Promoter® Score-enkät (NPS) (1) | med Net Promoter® Score (1) | (14),13,643,https://sv.surveymonkey.com/customers/hornblower/; https://sv.surveymonkey.com/customers/tweezerman/; https://sv.surveymonkey.com/learn/customer-feedback/customer-service-survey/; https://sv.surveymonkey.com/learn/customer-feedback/nps-pros-cons-why-use-nps/; https://sv.surveymonkey.com/learn/research-and-analysis/; https://sv.surveymonkey.com/learn/survey-best-practices/; https://sv.surveymonkey.com/mp/customer-satisfaction-surveys/?ut_source=megamenu; https://sv.surveymonkey.com/mp/how-to-use-customer-effort-score/; https://sv.surveymonkey.com/mp/improve-customer-loyalty-retention/; https://sv.surveymonkey.com/mp/likert-scale/; https://sv.surveymonkey.com/mp/net-promoter-score/; https://sv.surveymonkey.com/mp/nps-calculator/; https://sv.surveymonkey.com/mp/survey-question-types/; https://sv.surveymonkey.com/product/market-research/; https://sv.surveymonkey.com/roles/customer-experience/; https://sv.surveymonkey.com/roles/human-resources/
https://sv.surveymonkey.com/use-cases/online-quiz/,Frågetävlingar för utbildning (2) | Frågetävlingar online (596) | Läs mer (1) | (14),3,613,https://sv.surveymonkey.com/product/market-research/; https://sv.surveymonkey.com/roles/human-resources/; https://sv.surveymonkey.com/use-cases/; https://sv.surveymonkey.com/use-cases/registration-forms/
https://sv.surveymonkey.com/use-cases/order-forms/,Läs mer (3),1,3,https://sv.surveymonkey.com/product/forms/
https://sv.surveymonkey.com/use-cases/payment-forms/,Läs mer (3),1,3,https://sv.surveymonkey.com/product/forms/
https://sv.surveymonkey.com/use-cases/registration-forms/,Evenemangsregistrering (1) | Läs mer (4) | Registreringsformulär (596) | anmälningsformulären (1),4,602,https://sv.surveymonkey.com/product/forms/; https://sv.surveymonkey.com/product/market-research/; https://sv.surveymonkey.com/roles/marketing/; https://sv.surveymonkey.com/templates/course-registration-form/
https://sv.surveymonkey.com/use-cases/registration-forms/?ut_source=pricing-teams-summary&ut_source2=summary&ut_source3=header,Registreringsformulär (12),1,12,https://sv.surveymonkey.com/pricing/
https://sv.surveymonkey.com/use-cases/request-forms/,Läs mer (3),1,3,https://sv.surveymonkey.com/templates/
https://sv.surveymonkey.com/welcome/building-your-first-survey/?program=701Pi000041XhzKIAS&utm_medium=banner&utm_source=surveymonkey,Registrera dig idag (1),1,1,https://sv.surveymonkey.com/learn/survey-best-practices/
https://sv.surveymonkey.com/welcome/surveymonkey-explained/customer-experience/,samla in feedback på webbplatsen (1),1,1,https://sv.surveymonkey.com/mp/likert-scale/
https://tr.surveymonkey.com/,Ana Sayfa (143) | Home (3) | SurveyMonkey (33) | SurveyMonkey (3) | SurveyMonkey (3) | SurveyMonkey logo with text in alt (7) | (306),4,498,https://help.surveymonkey.com/tr/; https://tr.surveymonkey.com/collect/audience/calculator/preview?ut_source=footer; https://tr.surveymonkey.com/env-config.js; https://tr.surveymonkey.com/mp/legal/cookies/; https://tr.surveymonkey.com/product/market-research/; https://tr.surveymonkey.com/templates/customer-satisfaction-survey-template/
https://tr.surveymonkey.com/?ut_source=pricing-indv-summary&ut_source2=summary&ut_source3=header,(2),0,2,https://tr.surveymonkey.com/pricing/individual/?ut_source=footer
https://tr.surveymonkey.com/about/imprint/,Şirket Bilgileri (612),1,612,https://tr.surveymonkey.com/product/market-research/
https://tr.surveymonkey.com/about/leadership/,Liderlik Ekibi (612),1,612,https://tr.surveymonkey.com/product/market-research/
https://tr.surveymonkey.com/about/office-locations/,Konumlar (612),1,612,https://tr.surveymonkey.com/product/market-research/
https://tr.surveymonkey.com/about/social-impact-inclusion/,Sosyal Etki ve Kapsayıcılık (612),1,612,https://tr.surveymonkey.com/product/market-research/
https://tr.surveymonkey.com/about/vision-mission/,Vizyon ve Misyon (612),1,612,https://tr.surveymonkey.com/product/market-research/
https://tr.surveymonkey.com/apps/,200'den fazla yerel entegrasyon (4) | CRM veya yardım masanız (2) | Entegrasyonlar (1) | Entegrasyonları görüntüleyin (2) | Entegrasyonları keşfedin (1) | SurveyMonkey'den bir entegrasyona (1) | Uygulama dizinimiz (1) | Uygulama dizinini keşfedin (2) | buradan (2) | buraya (2) | esnek entegrasyonlarla (2),11,20,https://help.surveymonkey.com/tr/surveymonkey/account/allow-list/; https://tr.surveymonkey.com/industries/healthcare/; https://tr.surveymonkey.com/industries/technology/; https://tr.surveymonkey.com/mp/legal/privacy/; https://tr.surveymonkey.com/mp/sitemap/?ut_source=footer; https://tr.surveymonkey.com/product/forms/; https://tr.surveymonkey.com/product/integrations/; https://tr.surveymonkey.com/use-cases/customer-satisfaction/
https://tr.surveymonkey.com/apps/6HZB6P0kZj5713Zdy1elaA_3D_3D/details/?ut_source=footer,Türkçe (17),1,17,https://www.surveymonkey.com/apps/6HZB6P0kZj5713Zdy1elaA_3D_3D/details/
https://tr.surveymonkey.com/apps/?ut_source=footer,Türkçe (17) | Uygulama Dizini (31),2,48,https://tr.surveymonkey.com/pricing/; https://www.surveymonkey.com/apps/?ut_source=footer
https://tr.surveymonkey.com/apps/?ut_source=megamenu,ENTEGRASYON VE EKLENTİLER EKLEYİN (7),1,7,https://tr.surveymonkey.com/collect/audience/calculator/preview?ut_source=footer
https://tr.surveymonkey.com/apps/ByvdN11tM77xfBD_2BR5AjjQ_3D_3D/details/,Daha fazla bilgi (2) | Google DriveCreate and manage survey projects with the rest of your files in Google Drive. Google Drive (3),2,5,https://tr.surveymonkey.com/apps/?ut_source=footer; https://tr.surveymonkey.com/product/features/
https://tr.surveymonkey.com/apps/G3aLfrJ594nXjzB69Z3jXg_3D_3D/details/,Daha fazla bilgi (2) | Survey'in Zapier entegrasyonu (1) | ZapierIntegrate with hundreds of other apps to automate tasks in your workflow. Zapier (3),3,6,https://tr.surveymonkey.com/apps/?ut_source=footer; https://tr.surveymonkey.com/learn/customer-feedback/; https://tr.surveymonkey.com/product/features/
https://tr.surveymonkey.com/apps/G3aLfrJ594nXjzB69Z3jXg_3D_3D/details/?ut_source=footer,Türkçe (13),1,13,https://www.surveymonkey.com/apps/G3aLfrJ594nXjzB69Z3jXg_3D_3D/details/
https://tr.surveymonkey.com/apps/Ngns3_2FrCgJPilm6u_2F7u2mA_3D_3D/details/,Daha fazla bilgi (2) | Mailchimp (2) | Mailchimp Turn audience insights into personalized marketing. Mailchimp  (3),3,7,https://tr.surveymonkey.com/apps/?ut_source=footer; https://tr.surveymonkey.com/product/features/; https://tr.surveymonkey.com/product/integrations/
https://tr.surveymonkey.com/apps/cLACAewdwaO9X0cOLoWI0A_3D_3D/details/?ut_source=footer,Türkçe (16),1,16,https://www.surveymonkey.com/apps/cLACAewdwaO9X0cOLoWI0A_3D_3D/details/
https://tr.surveymonkey.com/apps/qL5WNYqHKY6GGeqJjDA1YA_3D_3D/details/,Daha fazla bilgi (2) | Microsoft Power BI (2) | Microsoft Power BIPush SurveyMonkey response data into Power BI for actionable insights Microsoft Power BI (6),3,10,https://tr.surveymonkey.com/apps/?ut_source=footer; https://tr.surveymonkey.com/product/features/; https://tr.surveymonkey.com/product/integrations/
https://tr.surveymonkey.com/apps/qL5WNYqHKY6GGeqJjDA1YA_3D_3D/details/?ut_source=footer,Türkçe (16),1,16,https://www.surveymonkey.com/apps/qL5WNYqHKY6GGeqJjDA1YA_3D_3D/details/
https://tr.surveymonkey.com/apps/yX8MsT4sSiCOfROPFgs4xA_3D_3D/details/?ut_source=footer,Türkçe (13),1,13,https://www.surveymonkey.com/apps/yX8MsT4sSiCOfROPFgs4xA_3D_3D/details/
https://tr.surveymonkey.com/build-a-private-app/?ut_source=footer,Türkçe (1),1,1,https://developer.surveymonkey.com/build-a-private-app/
https://tr.surveymonkey.com/build-a-public-app/?ut_source=footer,Türkçe (1),1,1,https://developer.surveymonkey.com/build-a-public-app/
https://tr.surveymonkey.com/careers/?ut_source=footer,Kariyer (32),1,32,https://tr.surveymonkey.com/pricing/
https://tr.surveymonkey.com/categories/templates/brand-tracking/,Marka izleme (1) | Tüm marka araştırması şablonlarımıza göz atın (1) | uzmanlar tarafından tasarlanmış (1),3,3,https://tr.surveymonkey.com/roles/marketing/; https://tr.surveymonkey.com/templates/brand-performance-survey-template/; https://tr.surveymonkey.com/use-cases/brand-health/
https://tr.surveymonkey.com/categories/templates/candidate-experience/,Aday deneyimi (4) | Aday geri bildirimleri (2) | işe alım memnuniyeti anketleri (1) | (1),3,8,https://tr.surveymonkey.com/customers/yes-communities/; https://tr.surveymonkey.com/roles/human-resources/; https://tr.surveymonkey.com/roles/research/; https://tr.surveymonkey.com/templates/employee-satisfaction-survey-template/
https://tr.surveymonkey.com/categories/templates/concept-testing/,Konsept testi (3),1,3,https://tr.surveymonkey.com/templates/product-testing-survey-template/
https://tr.surveymonkey.com/categories/templates/customer-feedback-surveys/,5 / 41 şablon gösteriliyorTüm müşteri geri bildirimi anket şablonlarını görüntüle (1) | Daha fazla şablona göz atın (2) | Müşteri geri bildirimi anketleri (51) | Tüm müşteri geri bildirimi şablonlarımıza göz atın (1) | Şablonları görüntüleyin (1) | Şablonları inceleyin (1),6,57,https://tr.surveymonkey.com/; https://tr.surveymonkey.com/mp/free-survey-templates/; https://tr.surveymonkey.com/roles/marketing/; https://tr.surveymonkey.com/templates/
https://tr.surveymonkey.com/categories/templates/employee-engagement/,Tüm çalışan bağlılığı şablonlarını görüntüleyin (2) | Çalışan bağlılığı (27) | Şablonları inceleyin (1) | Şablonları keşfedin (1),4,31,https://tr.surveymonkey.com/mp/free-survey-templates/; https://tr.surveymonkey.com/roles/human-resources/; https://tr.surveymonkey.com/templates/employee-engagement-survey-template/; https://tr.surveymonkey.com/use-cases/employee-engagement/
https://tr.surveymonkey.com/categories/templates/employee-feedback-surveys/,5 / 69 şablon gösteriliyorTüm çalışan geri bildirimi anket şablonlarını görüntüle (1) | Daha fazla şablona göz atın (2) | Nabız anketleri (2) | Çalışan geri bildirimi anket şablonları (1) | Çalışan geri bildirimi anketleri (62) | İK şablonları (3) | Şablonları görüntüleyin (1) | Şablonları inceleyin (2) | (5),8,79,https://tr.surveymonkey.com/; https://tr.surveymonkey.com/learn/employee-feedback/employee-engagement-survey/; https://tr.surveymonkey.com/mp/free-survey-templates/; https://tr.surveymonkey.com/roles/human-resources/; https://tr.surveymonkey.com/templates/; https://tr.surveymonkey.com/use-cases/registration-forms/
https://tr.surveymonkey.com/categories/templates/employee-onboarding-training/,Tüm çalışan eğitimi şablonlarını görüntüleyin (2) | Çalışan Oryantasyonu ve Eğitimi Anket Şablonunu Ön İzleyin (1) | Çalışan oryantasyonu ve eğitimi (15),3,18,https://tr.surveymonkey.com/mp/training-survey/; https://tr.surveymonkey.com/roles/human-resources/; https://tr.surveymonkey.com/templates/general-event-feedback-survey-template/
https://tr.surveymonkey.com/categories/templates/event-feedback-surveys/,4 / 11 şablon gösteriliyorTüm etkinlik geri bildirimi anket şablonlarını görüntüle (1) | Daha fazla şablona göz atın (2) | Etkinlik geri bildirimi anketleri (29) | Uzmanlar tarafından tasarlanan etkinlik şablonlarını (2) | uzmanlar tarafından tasarlanmış (2) | Şablonları görüntüleyin (1) | Şablonları inceleyin (1) | (2),7,40,https://tr.surveymonkey.com/; https://tr.surveymonkey.com/mp/free-survey-templates/; https://tr.surveymonkey.com/templates/; https://tr.surveymonkey.com/use-cases/event-feedback/
https://tr.surveymonkey.com/categories/templates/event-registration-forms/,Bir şablonla başlayın (3) | Etkinlik ve kayıt formları (22) | Tüm etkinlik anketi şablonlarımıza göz atın (1) | Şablonları keşfedin (3),4,29,https://tr.surveymonkey.com/roles/marketing/; https://tr.surveymonkey.com/templates/event-registration-form-template/; https://tr.surveymonkey.com/use-cases/registration-forms/
https://tr.surveymonkey.com/categories/templates/forms/,4 / 156 şablon gösteriliyorTüm form şablonlarını görüntüle (1) | Daha fazla şablona göz atın (3) | Formlar (58) | Tüm çevrimiçi form şablonlarımıza göz atın (1) | form şablonları (1) | Çevrimiçi form şablonlarını keşfedin (1) | Şablonlar (1) | Şablonları keşfedin (1) | şablonla (1),9,68,https://tr.surveymonkey.com/; https://tr.surveymonkey.com/product/forms/; https://tr.surveymonkey.com/roles/marketing/; https://tr.surveymonkey.com/templates/; https://tr.surveymonkey.com/use-cases/order-forms/; https://tr.surveymonkey.com/use-cases/payment-forms/
https://tr.surveymonkey.com/categories/templates/healthcare-surveys/,5 / 16 şablon gösteriliyorTüm sağlık anketi şablonlarını görüntüle (1) | Sağlık anketleri (19) | Şablonları inceleyin (1),3,21,https://tr.surveymonkey.com/mp/free-survey-templates/; https://tr.surveymonkey.com/templates/
https://tr.surveymonkey.com/categories/templates/market-research-surveys/,5 / 66 şablon gösteriliyorTüm pazar araştırması anket şablonlarını görüntüle (1) | Pazar araştırması anketleri (23) | Şablonları görüntüleyin (1) | Şablonları inceleyin (2),4,27,https://tr.surveymonkey.com/mp/free-survey-templates/; https://tr.surveymonkey.com/templates/
https://tr.surveymonkey.com/categories/templates/nonprofit-surveys/,3 / 9 şablon gösteriliyorTüm kâr amacı gütmeyen anket şablonlarını görüntüle (1) | Kâr amacı gütmeyen kuruluş anketleri (17) | Şablonları inceleyin (1),3,19,https://tr.surveymonkey.com/mp/free-survey-templates/; https://tr.surveymonkey.com/templates/
https://tr.surveymonkey.com/categories/templates/product-development-surveys/,5 / 13 şablon gösteriliyorTüm ürün geliştirme anket şablonlarını görüntüle (1) | Tüm ürün geliştirme şablonlarımıza göz atın (1) | Ürün Geliştirme Anket Şablonu (1) | Ürün geliştirme anketleri (16) | Ürün geri bildirimi (3) | ürün geliştirme anket şablonlarımızı (1) | Şablonları görüntüleyin (1) | (11),7,35,https://tr.surveymonkey.com/learn/marketing/; https://tr.surveymonkey.com/learn/product-development/; https://tr.surveymonkey.com/roles/customer-experience/; https://tr.surveymonkey.com/roles/marketing/; https://tr.surveymonkey.com/templates/
https://tr.surveymonkey.com/categories/templates/voice-of-the-customer/,Müşterinin sesi (4) | (3),1,7,https://tr.surveymonkey.com/templates/customer-satisfaction-survey-template/; https://tr.surveymonkey.com/use-cases/registration-forms/
